Linea	Descrizione	Dimensioni	Codice Articolo	Note	Materiale / Codice Riciclo
Pp	Vassoio Conico Cesto Incollato	230x170x80	130431S
Pp	Vassoio Conico Cesto Incollato	290x210x90	130433S
Pp	Vassoio Conico Cesto Incollato	400x300x115	130434S
Pp	Vassoio Esagono Vassoio	205x170x70	130423S
Pp	Vassoio Esagono Vassoio	290x230x85	130424S
Pp	Vassoio Esagono Vassoio	380x300x100	130425S
Pp	Portapanettone Portapanettone Portapanettone	100x100x100	130387S
Pp	Quadrella Quadrella Cubotto	210x210x220	130395S
Pp	Quadrella Quadrella Cubotto	330x250x350	130369S
Fibra Rosso	F/C-Dp Easy	340x250x120	139486S
Fibra Rosso	F/C-Dp Easy	380x260x130	139487S
Fibra Rosso	F/C-Dp Easy	455x320x150	139488S
Fibra Rosso	Baulotto New Baulotto New	335x235x250	130358S
F/C-On	Portapanettone + Bott.	400x285x240	130371S
F/C-On	Portapanettone + Bott.	400x340x340	130372S
F/C-On	Portapanettone + Bott.	490x340x340	130373S
Fibra Rosso	Magnum	90x90x385	130398S
Fibra Rosso	Magnum	115x115x430	130380S
Fibra Rosso	Cantinetta	340x90x90	130360S
Fibra Rosso	Cantinetta	340x185x90	130361S
Fibra Rosso	Cantinetta	325x175x180	130408S
Fibra Rosso	Cantinetta	340x280x90	130362S
Fibra Rosso	Cantinetta	340x90x90	130374S
Fibra Rosso	Cantinetta	340x180x95	130428S
Fibra Rosso	Cantinetta	340x180x90	130375S
Fibra Rosso	Cantinetta	340x270x95	130430S
Fibra Rosso	Cantinetta	340x270x90	130376S
Fibra Rosso	Cantinetta	340x180	197914S
Fibra Rosso	Cantinetta	340x270	197915S
Pet	Vassoio Esagono Cesto Incollato	205x170x70	138049S
Pet	Vassoio Esagono Cesto Incollato	290x230x85	138050S
Pet	Vassoio Esagono Cesto Incollato	380x300x100	138051S
Pet	Vassoio Conico Vassoio Conico	230x170x80	138043S
Pet	Vassoio Conico Vassoio Conico	290x210x90	138047S
Pet	Vassoio Conico Vassoio Conico	400x300x115	138048S
Pet	Marmotta Con Finestra Vassoio	380x300x140	138014S
Pet	Marmotta Con Finestra Vassoio	400x320x150	138041S
Pet	Marmotta Con Finestra Vassoio	500x375x160	138042S
Pet	Prestige C/Cordini  Prestige C/Cordini	210x210x210	138065S
Lino Rosso	Segreto C/Cordini In C/Cordino Albero	290x355x195	138082S
Lino Rosso	Segreto C/Cordini In C/Cordino Albero	245x245x180	138064S
Lino Rosso	Casetta C/Cordini	200x200x180	138083S
Lino Rosso	Casetta C/Cordini	245x245x150	138084S
Lino Rosso	Portapanettone + Bott.	200x200x180	138019S
Lino Rosso	Portapanettone + Bott.	245x245x130	138020S
Lino Rosso	F/C-Dp Easy	240x200x95	138008S
Lino Rosso	F/C-Dp Easy	300x230x110	138009S
Lino Rosso	F/C-Dp Easy	340x250x120	138010S
Lino Rosso	F/C-Dp Easy	380x260x130	138011S
Lino Rosso	F/C-Dp Easy	455x320x150	138012S
Lino Rosso	F/C-Dp Easy	180x90x385	138028S
Lino Rosso	F/C-Dp Easy	90x90x385	138027S
Lino Rosso	Cantinetta	340x90x90	137987S
Lino Rosso	Cantinetta	340x185x90	137988S
Lino Rosso	Cantinetta	340x280x90	137989S
Lino Rosso	Portapanettone Portapanettone Portapanettone	100x100x100	197785S
Lino Rosso	Quadrella Quadrella	210x210x220	197792S
Lino Rosso	Segreto C/Cordini Segreto C/Cordini	210x210x210	197768S
Lino Rosso	Segreto C/Cordini Segreto C/Cordini	245x245x180	197794S
Lino Rosso	Portapanettone + Bott. Baulotto New	280x200x350	197788S
Lino Rosso	Portapanettone + Bott. Baulotto New	305x225x350	197923S
Botanical Christmas	Cesto Incollato Segreto C/Cordini	350x260x70	139090S
Botanical Christmas	Cesto Incollato Segreto C/Cordini	400x300x120	139091S
Botanical Christmas	Portapanettone Portapanettone+Bott.	200x200x180	139092S
Botanical Christmas	Portapanettone Portapanettone+Bott.	245x245x130	139093S
Botanical Christmas	Portapanettone Portapanettone+Bott.	330x250x350	139096S
Botanical Christmas	Portapanettone Portapanettone+Bott.	430x240x345	139097S
Red Little Housesc/cordino c/cordini c/cordini	120x120x110	137834S
Arriva Babbo Natale	Portapanettone Portapanettone Portapanettone	100x100x100	136177S
Arriva Babbo Natale	Cubotto  Portapanettone + Bott.	330x250x350	136172S
Arriva Babbo Natale	Portapanettone + Bott. Portapanettone + Bott.	305x225x350	136174S
Arriva Babbo Natale	Portapanettone + Bott. Portapanettone + Bott.	330x250x350	136175S
Pelle Rosso	Cesto Incollato Marmotta New	220x160x50	133407S
Pelle Rosso	Cesto Incollato Marmotta New	310x220x90	133408S
Pelle Rosso	Cesto Incollato Marmotta New	350x260x70	133409S
Pelle Rosso	Portapanettone Portapanettone + Bott.	200x200x180	133445S
Pelle Rosso	Portapanettone Portapanettone + Bott.	245x245x130	133446S
Pelle Rosso	Cubotto	280x200x350	133418S
Pelle Rosso	Cubotto	90x90x350	133420S
Pelle Rosso	Segreto Segreto C/Cordini	200x200x180	133453S
Pelle Rosso	Segreto Segreto C/Cordini	300x300x240	133456S
Pelle Rosso	Segreto Segreto C/Cordini	90x90x370	133499S
Pelle Rosso	Unica Cantinetta	340x180x95	133467S
Pelle Rosso	Unica Cantinetta	340x270x95	133468S
Pp	Vassoio Cesto Incollato	310x240x105	113735S
Pp	Vassoio Cesto Incollato	400x320x150	113736S
Pp	Vassoio Cesto Incollato	500x375x160	113737S
Pp	Portapanettone Cofanetto-On	200x200x180	113675S
Pp	Portapanettone Cofanetto-On	245x245x130	113676S
Pp	F/C-On F/C-Dp-On F/C-On Portapanettone Albero	300x300x240	113697S
Pp	F/C-On F/C-Dp-On F/C-On Portapanettone Albero	455x320x110	113659S
Pp	Cubotto Portapanettone	245x190x340	113734S
Pp	Cubotto Portapanettone	280x200x350	113670S
Pp	Cubotto Portapanettone	305x225x350	113671S
Pp	Tutto A Posto M/P Marmotta New	340x500x250	113691S
Pp	Tutto A Posto M/P Marmotta New	400x460x230	113692S
Pp	Tutto A Posto M/P Marmotta New	400x600x250	113693S
Seta Rosso	Cantinetta	340x90x90	113619S
Seta Rosso	Cantinetta	340x185x90	113620S
Seta Rosso	Cantinetta	340x280x90	113621S
Seta Rosso	Cantinetta	340x370x90	113622S
Seta Rosso	Cantinetta	340x560x90	113623S
Seta Rosso	Cantinetta	90x90x370	116980S
Seta Rosso	Cantinetta	90x90x340	113681S
Seta Rosso	Cantinetta	90x90x410	113703S
Red Universe	Cesto Incollato Vassoio Conico	310x220x90	139189S
Red Universe	Cesto Incollato Vassoio Conico	350x260x70	139190S
Red Universe	Cesto Incollato Vassoio Conico	400x300x120	139191S
Red Universe	Segreto Esagono Segreto Esagono C/Cordini Segreto Esagono C/Cordini	245x245x180	139213S
Red Universe	Segreto Esagono Segreto Esagono C/Cordini Segreto Esagono C/Cordini	210x210x210	139212S
Red Universe	Segreto Esagono Segreto Esagono C/Cordini Segreto Esagono C/Cordini	300x300x240	139206S
Red Universe	Segreto Esagono Segreto Esagono C/Cordini Segreto Esagono C/Cordini	390x270x235	139207S
Red Universe	Segreto Esagono Segreto Esagono C/Cordini Segreto Esagono C/Cordini	325x255x180	139211S
Red Universe	Portapanettone Portapanettone	200x200x180	139196S
Red Universe	Baulotto New Cubotto	330x250x390	139185S
Red Universe	Baulotto New Cubotto	330x250x350	139193S
Red Universe	Portapanettone + Bott. Portapanettone + Bott.	280x200x350	139198S
Red Universe	Portapanettone + Bott. Portapanettone + Bott.	305x225x350	139199S
Red Universe	Bordolese	90x90x340	139202S
Red Universe	Bordolese	110x110x390	139194S
Red Universe	Bordolese	115x115x430	139195S
Red Universe	Bordolese	180x90x385	139204S
Red Universe	Bordolese	90x90x385	139203S
Red Universe	Unica Cantinetta	340x180x95	139217S
Red Universe	Unica Cantinetta	340x270x95	139218S
Pp	Vassoio Conico Vassoio Conico Vassoio Esagono	170x170x80	135379S
Pp	Vassoio Conico Vassoio Conico Vassoio Esagono	210x210x90	135380S
Pp	Vassoio Conico Vassoio Conico Vassoio Esagono	260x260x100	135381S
Pp	Vassoio Conico Vassoio Conico Vassoio Esagono	230x170x80	135382S
Pp	Cesto Incollato Vassoio	220x160x50	104195S
Pp	Cesto Incollato Vassoio	310x220x90	104197S
Pp	Cesto Incollato Vassoio	350x260x70	104198S
Pp	Portapanettone	200x200x180	135075S
Pp	Portapanettone	245x245x130	135076S
Pp	Portapanettone	450x340x240	134876S
Pp	Portapanettone + Bott. Baulotto	280x200x350	104504S
Pp	Portapanettone + Bott. Baulotto	305x225x350	104505S
Pp	Portapanettone + Bott. Baulotto	330x250x350	104509S
Seta Bordeaux	Cassetta Marmotta New	390x390x110	135390S
Seta Bordeaux	Cassetta Marmotta New	390x390x250	135391S
Seta Bordeaux	Cassetta Marmotta New	400x400x145	134970S
Seta Bordeaux	Cassetta Marmotta New	400x400x195	134971S
F/C-On	Tutto A Posto M/P	470x420x210	136117S
F/C-On	Tutto A Posto M/P	340x500x250	104637S
F/C-On	Tutto A Posto M/P	400x460x230	104638S
F/C-On	Tutto A Posto M/P	400x600x250	104639S
F/C-On	Tutto A Posto M/P	325x175x180	136116S
F/C-On	Tutto A Posto M/P	180x180x340	134839S
F/C-On	Tutto A Posto M/P	270x180x340	134840S
F/C-On	Tutto A Posto M/P	340x90x90	136121S
F/C-On	Tutto A Posto M/P	340x180x90	136122S
Seta Bordeaux	Cantinetta Cantina Maxi	340x90x90	104159S
Seta Bordeaux	Cantinetta Cantina Maxi	340x185x90	104162S
Seta Bordeaux	Cantinetta Cantina Maxi	340x280x90	104169S
Seta Bordeaux	Unica	340x95x95	104364S
Seta Bordeaux	Unica	340x180x95	134949S
Seta Bordeaux	Unica	340x270x95	134950S
Seta Bordeaux	Cofanetto-On Couvette Ghiaccio	330x100x100	104232S
Seta Bordeaux	Cofanetto-On Couvette Ghiaccio	340x90x90	134880S
Seta Bordeaux	Cofanetto-On Couvette Ghiaccio	430x115x115	136113S
Seta Bordeaux	Magnum	110x110x390	134846S
Seta Bordeaux	Magnum	115x115x430	135077S
Seta Bordeaux	Magnum	120x120x395	136100S
Seta Bordeaux	Magnum	90x90x340	136095S
Seta Bordeaux	Magnum	100x100x340	136107S
Seta Bordeaux	Magnum	110x110x290	134845S
Seta Bordeaux	Magnum	75x75x400	104645S
Seta Bordeaux	Magnum	90x90x410	134960S
Seta Bordeaux	Cantinetta Expo	340x280x90	136098S
Seta Bordeaux	Cantinetta Expo	340x370x90	136099S
Pvc	Vassoio Conico Vassoio Conico Cesto Interno Bordeaux	170x170x80	136976S
Pvc	Vassoio Conico Vassoio Conico Cesto Interno Bordeaux	170x170x80	136979S
Pvc	Vassoio Conico Vassoio Conico Cesto Interno Bordeaux	370x265x100	136990S
